review_rank,candidate_id,image_id,run_date,candidate_time,candidate_x,candidate_y,next_action,suggested_label,context_status,context_opus_id,context_time,context_filter,context_duration_seconds,delta_minutes,context_center_resolution_km_px
60,1357664584-0715,N1357664584,2001-01-08,2001-01-08T16:49:41.156,153.93,752.40,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357665004,2001-01-08T16:57:25.173,UV3,56,7.73,78.97829
60,1357664584-0715,N1357664584,2001-01-08,2001-01-08T16:49:41.156,153.93,752.40,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357665182,2001-01-08T17:00:53.179,CB2,26,11.20,78.98675
60,1357664584-0715,N1357664584,2001-01-08,2001-01-08T16:49:41.156,153.93,752.40,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357665271,2001-01-08T17:02:22.182,UV3,26,12.68,78.99066
61,1358117118-0033,N1358117118,2001-01-13,2001-01-13T22:32:24.014,979.81,140.15,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358117360,2001-01-13T22:37:16.024,RED,18,4.87,101.1684
61,1358117118-0033,N1358117118,2001-01-13,2001-01-13T22:32:24.014,979.81,140.15,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358117433,2001-01-13T22:38:29.028,GRN,18,6.08,101.17227
61,1358117118-0033,N1358117118,2001-01-13,2001-01-13T22:32:24.014,979.81,140.15,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358117570,2001-01-13T22:40:08.031,BL2,56,7.73,101.17853
61,1358117118-0033,N1358117118,2001-01-13,2001-01-13T22:32:24.014,979.81,140.15,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358117707,2001-01-13T22:42:25.038,UV3,56,10.02,101.1858
61,1358117118-0033,N1358117118,2001-01-13,2001-01-13T22:32:24.014,979.81,140.15,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358117885,2001-01-13T22:45:53.044,CB2,26,13.48,101.19604
61,1358117118-0033,N1358117118,2001-01-13,2001-01-13T22:32:24.014,979.81,140.15,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358117974,2001-01-13T22:47:22.047,UV3,26,14.97,101.20076
62,1357673416-1543,N1357673416,2001-01-08,2001-01-08T19:17:25.087,158.93,814.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673658,2001-01-08T19:22:17.097,RED,18,4.87,79.35987
62,1357673416-1543,N1357673416,2001-01-08,2001-01-08T19:17:25.087,158.93,814.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673731,2001-01-08T19:23:30.100,GRN,18,6.08,79.36309
62,1357673416-1543,N1357673416,2001-01-08,2001-01-08T19:17:25.087,158.93,814.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673868,2001-01-08T19:25:09.103,BL2,56,7.73,79.3683
62,1357673416-1543,N1357673416,2001-01-08,2001-01-08T19:17:25.087,158.93,814.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674005,2001-01-08T19:27:26.110,UV3,56,10.02,79.37434
62,1357673416-1543,N1357673416,2001-01-08,2001-01-08T19:17:25.087,158.93,814.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674183,2001-01-08T19:30:54.117,CB2,26,13.48,79.38286
62,1357673416-1543,N1357673416,2001-01-08,2001-01-08T19:17:25.087,158.93,814.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674272,2001-01-08T19:32:23.120,UV3,26,14.97,79.38679
63,1357673585-0019,N1357673585,2001-01-08,2001-01-08T19:19:42.094,98.12,89.79,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673658,2001-01-08T19:22:17.097,RED,18,2.58,79.35987
63,1357673585-0019,N1357673585,2001-01-08,2001-01-08T19:19:42.094,98.12,89.79,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673731,2001-01-08T19:23:30.100,GRN,18,3.80,79.36309
63,1357673585-0019,N1357673585,2001-01-08,2001-01-08T19:19:42.094,98.12,89.79,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673868,2001-01-08T19:25:09.103,BL2,56,5.45,79.3683
63,1357673585-0019,N1357673585,2001-01-08,2001-01-08T19:19:42.094,98.12,89.79,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674005,2001-01-08T19:27:26.110,UV3,56,7.73,79.37434
63,1357673585-0019,N1357673585,2001-01-08,2001-01-08T19:19:42.094,98.12,89.79,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674183,2001-01-08T19:30:54.117,CB2,26,11.20,79.38286
63,1357673585-0019,N1357673585,2001-01-08,2001-01-08T19:19:42.094,98.12,89.79,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674272,2001-01-08T19:32:23.120,UV3,26,12.68,79.38679
64,1357685285-0071,N1357685285,2001-01-08,2001-01-08T22:34:42.013,587.04,220.95,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685358,2001-01-08T22:37:17.016,RED,18,2.58,79.87805
64,1357685285-0071,N1357685285,2001-01-08,2001-01-08T22:34:42.013,587.04,220.95,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685431,2001-01-08T22:38:30.019,GRN,18,3.80,79.8813
64,1357685285-0071,N1357685285,2001-01-08,2001-01-08T22:34:42.013,587.04,220.95,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685568,2001-01-08T22:40:09.022,BL2,56,5.45,79.88655
64,1357685285-0071,N1357685285,2001-01-08,2001-01-08T22:34:42.013,587.04,220.95,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685705,2001-01-08T22:42:26.029,UV3,56,7.73,79.89264
64,1357685285-0071,N1357685285,2001-01-08,2001-01-08T22:34:42.013,587.04,220.95,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685883,2001-01-08T22:45:54.036,CB2,26,11.20,79.90122
64,1357685285-0071,N1357685285,2001-01-08,2001-01-08T22:34:42.013,587.04,220.95,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685972,2001-01-08T22:47:23.039,UV3,26,12.68,79.90518
65,1357646584-0889,N1357646584,2001-01-08,2001-01-08T11:49:41.281,616.14,779.43,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357646657,2001-01-08T11:52:16.284,RED,18,2.58,78.17918
65,1357646584-0889,N1357646584,2001-01-08,2001-01-08T11:49:41.281,616.14,779.43,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357646730,2001-01-08T11:53:29.287,GRN,18,3.80,78.18234
65,1357646584-0889,N1357646584,2001-01-08,2001-01-08T11:49:41.281,616.14,779.43,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357646867,2001-01-08T11:55:08.290,BL2,56,5.45,78.18746
65,1357646584-0889,N1357646584,2001-01-08,2001-01-08T11:49:41.281,616.14,779.43,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357647004,2001-01-08T11:57:25.297,UV3,56,7.73,78.19339
65,1357646584-0889,N1357646584,2001-01-08,2001-01-08T11:49:41.281,616.14,779.43,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357647182,2001-01-08T12:00:53.304,CB2,26,11.20,78.20176
65,1357646584-0889,N1357646584,2001-01-08,2001-01-08T11:49:41.281,616.14,779.43,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357647271,2001-01-08T12:02:22.307,UV3,26,12.68,78.20562
66,1358114587-0121,N1358114587,2001-01-13,2001-01-13T21:49:41.040,622.86,585.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358114660,2001-01-13T21:52:16.043,RED,18,2.58,101.02522
66,1358114587-0121,N1358114587,2001-01-13,2001-01-13T21:49:41.040,622.86,585.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358114733,2001-01-13T21:53:29.046,GRN,18,3.80,101.02909
66,1358114587-0121,N1358114587,2001-01-13,2001-01-13T21:49:41.040,622.86,585.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358114870,2001-01-13T21:55:08.049,BL2,56,5.45,101.03534
66,1358114587-0121,N1358114587,2001-01-13,2001-01-13T21:49:41.040,622.86,585.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358115007,2001-01-13T21:57:25.056,UV3,56,7.73,101.04261
66,1358114587-0121,N1358114587,2001-01-13,2001-01-13T21:49:41.040,622.86,585.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358115185,2001-01-13T22:00:53.063,CB2,26,11.20,101.05284
66,1358114587-0121,N1358114587,2001-01-13,2001-01-13T21:49:41.040,622.86,585.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358115274,2001-01-13T22:02:22.066,UV3,26,12.68,101.05756
67,1357685116-0026,N1357685116,2001-01-08,2001-01-08T22:32:25.006,715.00,96.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685358,2001-01-08T22:37:17.016,RED,18,4.87,79.87805
67,1357685116-0026,N1357685116,2001-01-08,2001-01-08T22:32:25.006,715.00,96.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685431,2001-01-08T22:38:30.019,GRN,18,6.08,79.8813
67,1357685116-0026,N1357685116,2001-01-08,2001-01-08T22:32:25.006,715.00,96.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685568,2001-01-08T22:40:09.022,BL2,56,7.73,79.88655
67,1357685116-0026,N1357685116,2001-01-08,2001-01-08T22:32:25.006,715.00,96.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685705,2001-01-08T22:42:26.029,UV3,56,10.02,79.89264
67,1357685116-0026,N1357685116,2001-01-08,2001-01-08T22:32:25.006,715.00,96.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685883,2001-01-08T22:45:54.036,CB2,26,13.48,79.90122
67,1357685116-0026,N1357685116,2001-01-08,2001-01-08T22:32:25.006,715.00,96.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685972,2001-01-08T22:47:23.039,UV3,26,14.97,79.90518
68,1357806858-0398,N1357806858,2001-01-10,2001-01-10T08:21:26.143,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357807599,2001-01-10T08:34:54.578,BL1,0.56,13.47,85.51032
68,1357806858-0398,N1357806858,2001-01-10,2001-01-10T08:21:26.143,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357807635,2001-01-10T08:35:30.466,CB2,0.68,14.07,85.51203
68,1357806858-0398,N1357806858,2001-01-10,2001-01-10T08:21:26.143,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357805770,2001-01-10T08:04:22.959,MT3,3.2,17.05,170.84657
68,1357806858-0398,N1357806858,2001-01-10,2001-01-10T08:21:26.143,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357805730,2001-01-10T08:03:44.651,MT2,1.5,17.69,85.42142
68,1357806858-0398,N1357806858,2001-01-10,2001-01-10T08:21:26.143,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357805693,2001-01-10T08:03:08.256,CB2,1.2,18.30,85.41969
68,1357806858-0398,N1357806858,2001-01-10,2001-01-10T08:21:26.143,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357805656,2001-01-10T08:02:31.692,BL1,0.46,18.91,85.41793
69,1357811330-0392,N1357811330,2001-01-10,2001-01-10T09:35:58.112,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357810242,2001-01-10T09:18:54.928,MT3,3.2,17.05,171.27214
69,1357811330-0392,N1357811330,2001-01-10,2001-01-10T09:35:58.112,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357810202,2001-01-10T09:18:16.620,MT2,1.5,17.69,85.63421
69,1357811330-0392,N1357811330,2001-01-10,2001-01-10T09:35:58.112,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357810165,2001-01-10T09:17:40.225,CB2,1.2,18.30,85.63246
69,1357811330-0392,N1357811330,2001-01-10,2001-01-10T09:35:58.112,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357810128,2001-01-10T09:17:03.661,BL1,0.46,18.91,85.63071
70,1358063118-0224,N1358063118,2001-01-13,2001-01-13T07:32:24.388,988.00,902.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063360,2001-01-13T07:37:16.398,RED,18,4.87,98.32388
70,1358063118-0224,N1358063118,2001-01-13,2001-01-13T07:32:24.388,988.00,902.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063433,2001-01-13T07:38:29.402,GRN,18,6.08,98.3277
70,1358063118-0224,N1358063118,2001-01-13,2001-01-13T07:32:24.388,988.00,902.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063570,2001-01-13T07:40:08.405,BL2,56,7.73,98.33387
70,1358063118-0224,N1358063118,2001-01-13,2001-01-13T07:32:24.388,988.00,902.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063707,2001-01-13T07:42:25.411,UV3,56,10.02,98.34103
70,1358063118-0224,N1358063118,2001-01-13,2001-01-13T07:32:24.388,988.00,902.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063885,2001-01-13T07:45:53.418,CB2,26,13.48,98.35113
70,1358063118-0224,N1358063118,2001-01-13,2001-01-13T07:32:24.388,988.00,902.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063974,2001-01-13T07:47:22.421,UV3,26,14.97,98.35578
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357351323,2001-01-05T01:50:19.106,MT3,3.2,10.85,133.92461
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357351283,2001-01-05T01:49:40.798,MT2,1.5,11.49,66.96106
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357351246,2001-01-05T01:49:04.407,CB2,1.2,12.10,66.9599
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357351209,2001-01-05T01:48:27.839,BL1,0.46,12.71,66.95873
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357350993,2001-01-05T01:44:49.108,MT3,3.2,16.35,133.90369
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357350953,2001-01-05T01:44:10.800,MT2,1.5,16.99,66.9506
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357350916,2001-01-05T01:43:34.405,CB2,1.2,17.60,66.94945
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357350879,2001-01-05T01:42:57.921,BL1,0.38,18.21,66.94828
71,1357352003-0215,N1357352003,2001-01-05,2001-01-05T02:01:10.293,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357353152,2001-01-05T02:20:50.825,BL1,0.46,19.68,67.02042
72,1357691416-0701,N1357691416,2001-01-09,2001-01-09T00:17:24.962,522.00,747.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357691658,2001-01-09T00:22:16.972,RED,18,4.87,80.15868
72,1357691416-0701,N1357691416,2001-01-09,2001-01-09T00:17:24.962,522.00,747.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357691731,2001-01-09T00:23:29.976,GRN,18,6.08,80.16194
72,1357691416-0701,N1357691416,2001-01-09,2001-01-09T00:17:24.962,522.00,747.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357691868,2001-01-09T00:25:08.979,BL2,56,7.73,80.16721
72,1357691416-0701,N1357691416,2001-01-09,2001-01-09T00:17:24.962,522.00,747.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357692005,2001-01-09T00:27:25.986,UV3,56,10.02,80.17332
73,1358117118-0283,N1358117118,2001-01-13,2001-01-13T22:32:24.014,318.00,946.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117360,2001-01-13T22:37:16.024,RED,18,4.87,101.1684
73,1358117118-0283,N1358117118,2001-01-13,2001-01-13T22:32:24.014,318.00,946.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117433,2001-01-13T22:38:29.028,GRN,18,6.08,101.17227
73,1358117118-0283,N1358117118,2001-01-13,2001-01-13T22:32:24.014,318.00,946.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117570,2001-01-13T22:40:08.031,BL2,56,7.73,101.17853
73,1358117118-0283,N1358117118,2001-01-13,2001-01-13T22:32:24.014,318.00,946.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117707,2001-01-13T22:42:25.038,UV3,56,10.02,101.1858
73,1358117118-0283,N1358117118,2001-01-13,2001-01-13T22:32:24.014,318.00,946.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117885,2001-01-13T22:45:53.044,CB2,26,13.48,101.19604
73,1358117118-0283,N1358117118,2001-01-13,2001-01-13T22:32:24.014,318.00,946.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117974,2001-01-13T22:47:22.047,UV3,26,14.97,101.20076
74,1357806858-0226,N1357806858,2001-01-10,2001-01-10T08:21:26.143,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357807599,2001-01-10T08:34:54.578,BL1,0.56,13.47,85.51032
74,1357806858-0226,N1357806858,2001-01-10,2001-01-10T08:21:26.143,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357807635,2001-01-10T08:35:30.466,CB2,0.68,14.07,85.51203
74,1357806858-0226,N1357806858,2001-01-10,2001-01-10T08:21:26.143,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357805770,2001-01-10T08:04:22.959,MT3,3.2,17.05,170.84657
74,1357806858-0226,N1357806858,2001-01-10,2001-01-10T08:21:26.143,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357805730,2001-01-10T08:03:44.651,MT2,1.5,17.69,85.42142
74,1357806858-0226,N1357806858,2001-01-10,2001-01-10T08:21:26.143,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357805693,2001-01-10T08:03:08.256,CB2,1.2,18.30,85.41969
74,1357806858-0226,N1357806858,2001-01-10,2001-01-10T08:21:26.143,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357805656,2001-01-10T08:02:31.692,BL1,0.46,18.91,85.41793
75,1358108287-0180,N1358108287,2001-01-13,2001-01-13T20:04:41.083,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358108360,2001-01-13T20:07:16.087,RED,18,2.58,100.69151
75,1358108287-0180,N1358108287,2001-01-13,2001-01-13T20:04:41.083,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358108433,2001-01-13T20:08:29.090,GRN,18,3.80,100.69538
75,1358108287-0180,N1358108287,2001-01-13,2001-01-13T20:04:41.083,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358108570,2001-01-13T20:10:08.093,BL2,56,5.45,100.70162
75,1358108287-0180,N1358108287,2001-01-13,2001-01-13T20:04:41.083,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358108707,2001-01-13T20:12:25.100,UV3,56,7.73,100.70887
75,1358108287-0180,N1358108287,2001-01-13,2001-01-13T20:04:41.083,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358108885,2001-01-13T20:15:53.106,CB2,26,11.20,100.71909
75,1358108287-0180,N1358108287,2001-01-13,2001-01-13T20:04:41.083,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358108974,2001-01-13T20:17:22.110,UV3,26,12.68,100.7238
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357351323,2001-01-05T01:50:19.106,MT3,3.2,10.85,133.92461
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357351283,2001-01-05T01:49:40.798,MT2,1.5,11.49,66.96106
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357351246,2001-01-05T01:49:04.407,CB2,1.2,12.10,66.9599
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357351209,2001-01-05T01:48:27.839,BL1,0.46,12.71,66.95873
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357350993,2001-01-05T01:44:49.108,MT3,3.2,16.35,133.90369
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357350953,2001-01-05T01:44:10.800,MT2,1.5,16.99,66.9506
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357350916,2001-01-05T01:43:34.405,CB2,1.2,17.60,66.94945
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357350879,2001-01-05T01:42:57.921,BL1,0.38,18.21,66.94828
76,1357352003-0267,N1357352003,2001-01-05,2001-01-05T02:01:10.293,731.00,735.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357353152,2001-01-05T02:20:50.825,BL1,0.46,19.68,67.02042
77,1357811330-0216,N1357811330,2001-01-10,2001-01-10T09:35:58.112,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357810242,2001-01-10T09:18:54.928,MT3,3.2,17.05,171.27214
77,1357811330-0216,N1357811330,2001-01-10,2001-01-10T09:35:58.112,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357810202,2001-01-10T09:18:16.620,MT2,1.5,17.69,85.63421
77,1357811330-0216,N1357811330,2001-01-10,2001-01-10T09:35:58.112,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357810165,2001-01-10T09:17:40.225,CB2,1.2,18.30,85.63246
77,1357811330-0216,N1357811330,2001-01-10,2001-01-10T09:35:58.112,623.00,335.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357810128,2001-01-10T09:17:03.661,BL1,0.46,18.91,85.63071
78,1358117287-0194,N1358117287,2001-01-13,2001-01-13T22:34:41.021,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117360,2001-01-13T22:37:16.024,RED,18,2.58,101.1684
78,1358117287-0194,N1358117287,2001-01-13,2001-01-13T22:34:41.021,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117433,2001-01-13T22:38:29.028,GRN,18,3.80,101.17227
78,1358117287-0194,N1358117287,2001-01-13,2001-01-13T22:34:41.021,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117570,2001-01-13T22:40:08.031,BL2,56,5.45,101.17853
78,1358117287-0194,N1358117287,2001-01-13,2001-01-13T22:34:41.021,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117707,2001-01-13T22:42:25.038,UV3,56,7.73,101.1858
78,1358117287-0194,N1358117287,2001-01-13,2001-01-13T22:34:41.021,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117885,2001-01-13T22:45:53.044,CB2,26,11.20,101.19604
78,1358117287-0194,N1358117287,2001-01-13,2001-01-13T22:34:41.021,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358117974,2001-01-13T22:47:22.047,UV3,26,12.68,101.20076
79,1358063287-0194,N1358063287,2001-01-13,2001-01-13T07:34:41.395,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063360,2001-01-13T07:37:16.398,RED,18,2.58,98.32388
79,1358063287-0194,N1358063287,2001-01-13,2001-01-13T07:34:41.395,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063433,2001-01-13T07:38:29.402,GRN,18,3.80,98.3277
79,1358063287-0194,N1358063287,2001-01-13,2001-01-13T07:34:41.395,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063570,2001-01-13T07:40:08.405,BL2,56,5.45,98.33387
79,1358063287-0194,N1358063287,2001-01-13,2001-01-13T07:34:41.395,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063707,2001-01-13T07:42:25.411,UV3,56,7.73,98.34103
79,1358063287-0194,N1358063287,2001-01-13,2001-01-13T07:34:41.395,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063885,2001-01-13T07:45:53.418,CB2,26,11.20,98.35113
79,1358063287-0194,N1358063287,2001-01-13,2001-01-13T07:34:41.395,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1358063974,2001-01-13T07:47:22.421,UV3,26,12.68,98.35578
80,1357685285-0182,N1357685285,2001-01-08,2001-01-08T22:34:42.013,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685358,2001-01-08T22:37:17.016,RED,18,2.58,79.87805
80,1357685285-0182,N1357685285,2001-01-08,2001-01-08T22:34:42.013,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685431,2001-01-08T22:38:30.019,GRN,18,3.80,79.8813
80,1357685285-0182,N1357685285,2001-01-08,2001-01-08T22:34:42.013,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685568,2001-01-08T22:40:09.022,BL2,56,5.45,79.88655
80,1357685285-0182,N1357685285,2001-01-08,2001-01-08T22:34:42.013,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685705,2001-01-08T22:42:26.029,UV3,56,7.73,79.89264
80,1357685285-0182,N1357685285,2001-01-08,2001-01-08T22:34:42.013,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685883,2001-01-08T22:45:54.036,CB2,26,11.20,79.90122
80,1357685285-0182,N1357685285,2001-01-08,2001-01-08T22:34:42.013,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357685972,2001-01-08T22:47:23.039,UV3,26,12.68,79.90518
81,1357658284-0162,N1357658284,2001-01-08,2001-01-08T15:04:41.200,402.00,601.00,review_as_negative_example,artifact,nearby_non_hal_context,co-iss-n1357658357,2001-01-08T15:07:16.203,RED,18,2.58,78.68815
