image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1358105418,T1106,1358105418-2685,0.6504,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,993.86,992.80,12.41,8,0.00,8,12.41,10.00,79.97,1.24,2.14,,"3 frame(s); median area 6.0 px; net motion dx=-56.4, dy=-93.8; flags: none"
N1358105587,T1106,1358105587-1431,0.6504,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,989.05,951.31,8.80,3,0.00,3,8.80,8.07,24.21,1.09,4.39,,"3 frame(s); median area 6.0 px; net motion dx=-56.4, dy=-93.8; flags: none"
N1358106096,T1106,1358106096-1815,0.6504,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,937.45,899.00,9.44,6,0.00,6,9.44,8.28,49.66,1.14,3.54,,"3 frame(s); median area 6.0 px; net motion dx=-56.4, dy=-93.8; flags: none"
N1358114418,T1634,1358114418-0663,0.6493,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,439.44,826.33,10.54,4,0.15,4,10.54,8.70,34.80,1.21,6.17,,"3 frame(s); median area 4.0 px; net motion dx=11.3, dy=-32.8; flags: none"
N1358114587,T1634,1358114587-0571,0.6493,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,453.91,815.60,11.64,3,0.00,3,11.64,9.61,28.84,1.21,4.39,,"3 frame(s); median area 4.0 px; net motion dx=11.3, dy=-32.8; flags: none"
N1358115096,T1634,1358115096-0323,0.6493,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,450.72,793.56,10.46,4,0.00,4,10.46,8.88,35.53,1.18,1.82,,"3 frame(s); median area 4.0 px; net motion dx=11.3, dy=-32.8; flags: none"
N1358108118,T1422,1358108118-0498,0.6490,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,681.22,988.76,9.62,6,0.00,6,9.62,8.34,50.04,1.15,1.99,,"3 frame(s); median area 6.0 px; net motion dx=-21.5, dy=3.7; flags: none"
N1358108287,T1422,1358108287-0450,0.6490,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,679.67,973.78,10.67,6,0.00,6,10.67,8.97,53.85,1.19,1.77,,"3 frame(s); median area 6.0 px; net motion dx=-21.5, dy=3.7; flags: none"
N1358108796,T1422,1358108796-0332,0.6490,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,659.74,992.48,9.82,4,0.00,4,9.82,9.34,37.38,1.05,1.82,,"3 frame(s); median area 6.0 px; net motion dx=-21.5, dy=3.7; flags: none"
N1358105418,T1008,1358105418-0196,0.6471,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,614.77,737.69,10.99,6,0.00,6,10.99,9.98,59.88,1.10,3.02,,"3 frame(s); median area 6.0 px; net motion dx=17.3, dy=-28.2; flags: none"
N1358105587,T1008,1358105587-0222,0.6471,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,618.92,727.60,13.30,3,0.00,3,13.30,11.20,33.59,1.19,4.39,,"3 frame(s); median area 6.0 px; net motion dx=17.3, dy=-28.2; flags: none"
N1358106096,T1008,1358106096-0093,0.6471,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,632.12,709.50,11.83,21,0.00,21,11.83,9.28,194.84,1.27,1.31,,"3 frame(s); median area 6.0 px; net motion dx=17.3, dy=-28.2; flags: none"
N1358105418,T1084,1358105418-1599,0.6465,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,989.57,892.61,10.50,5,0.00,5,10.50,9.46,47.30,1.11,3.40,,"3 frame(s); median area 6.0 px; net motion dx=-54.1, dy=-21.6; flags: none"
N1358105587,T1084,1358105587-0983,0.6465,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,987.43,865.53,9.38,11,0.00,11,9.38,8.26,90.84,1.14,2.05,,"3 frame(s); median area 6.0 px; net motion dx=-54.1, dy=-21.6; flags: none"
N1358106096,T1084,1358106096-1234,0.6465,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,935.46,871.04,13.16,6,0.00,6,13.16,10.66,63.98,1.23,1.31,,"3 frame(s); median area 6.0 px; net motion dx=-54.1, dy=-21.6; flags: none"
N1358105418,T1094,1358105418-2335,0.6455,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,988.70,947.75,10.25,4,0.00,4,10.25,8.92,35.68,1.15,2.45,,"3 frame(s); median area 4.0 px; net motion dx=-35.7, dy=-73.4; flags: none"
N1358105587,T1094,1358105587-1210,0.6455,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,987.26,896.49,8.80,4,0.00,4,8.80,8.04,32.18,1.09,1.82,,"3 frame(s); median area 4.0 px; net motion dx=-35.7, dy=-73.4; flags: none"
N1358106096,T1094,1358106096-1325,0.6455,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,953.05,874.30,13.16,3,0.00,3,13.16,12.31,36.92,1.07,4.39,,"3 frame(s); median area 4.0 px; net motion dx=-35.7, dy=-73.4; flags: none"
N1358063118,T0438,1358063118-0175,0.6455,3,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,842.34,669.75,12.97,3,0.00,3,12.97,10.60,31.79,1.22,1.73,,"3 frame(s); median area 3.0 px; net motion dx=35.4, dy=0.7; flags: none"
N1358063287,T0438,1358063287-0209,0.6455,3,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,842.15,649.09,54.12,16,0.00,16,54.12,21.94,350.96,2.47,1.42,,"3 frame(s); median area 3.0 px; net motion dx=35.4, dy=0.7; flags: none"
N1358063796,T0438,1358063796-0090,0.6455,3,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,877.69,670.41,23.61,3,0.00,3,23.61,19.30,57.91,1.22,1.73,,"3 frame(s); median area 3.0 px; net motion dx=35.4, dy=0.7; flags: none"
N1358063118,T0483,1358063118-0705,0.6440,3,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,720.37,1003.98,9.41,3,0.00,3,9.41,8.51,25.54,1.11,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-7.6, dy=8.3; flags: none"
N1358063287,T0483,1358063287-0537,0.6440,3,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,720.43,987.26,10.26,5,0.00,5,10.26,8.83,44.15,1.16,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-7.6, dy=8.3; flags: none"
N1358063796,T0483,1358063796-0377,0.6440,3,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,712.77,1012.29,10.33,9,0.00,9,10.33,9.20,82.80,1.12,2.82,,"3 frame(s); median area 5.0 px; net motion dx=-7.6, dy=8.3; flags: none"
N1358114418,T1721,1358114418-3009,0.6438,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,321.13,1018.63,12.58,6,0.00,6,12.58,9.03,54.17,1.39,2.11,,"3 frame(s); median area 5.0 px; net motion dx=65.9, dy=-117.7; flags: none"
N1358114587,T1721,1358114587-1455,0.6438,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,351.62,975.53,9.56,5,0.00,5,9.56,8.63,43.14,1.11,1.83,,"3 frame(s); median area 5.0 px; net motion dx=65.9, dy=-117.7; flags: none"
N1358115096,T1721,1358115096-1734,0.6438,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,386.98,900.97,10.21,4,0.00,4,10.21,8.99,35.94,1.14,1.73,,"3 frame(s); median area 5.0 px; net motion dx=65.9, dy=-117.7; flags: none"
N1358114418,T1623,1358114418-0420,0.6429,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,453.36,787.32,8.42,3,0.00,3,8.42,7.70,23.09,1.09,1.73,,"3 frame(s); median area 4.0 px; net motion dx=4.6, dy=-10.2; flags: none"
N1358114587,T1623,1358114587-0534,0.6429,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,454.66,808.89,13.08,4,0.15,4,13.08,9.74,38.94,1.34,6.85,,"3 frame(s); median area 4.0 px; net motion dx=4.6, dy=-10.2; flags: none"
N1358115096,T1623,1358115096-0229,0.6429,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,457.95,777.15,15.94,8,0.00,8,15.94,10.53,84.25,1.51,2.46,,"3 frame(s); median area 4.0 px; net motion dx=4.6, dy=-10.2; flags: none"
N1358063118,T0456,1358063118-0298,0.6408,3,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,598.34,943.04,9.75,3,0.00,3,9.75,9.07,27.22,1.07,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-2.3, dy=-2.7; flags: none"
N1358063287,T0456,1358063287-0348,0.6408,3,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,603.72,930.36,13.01,5,0.00,5,13.01,10.21,51.03,1.27,1.39,,"3 frame(s); median area 3.0 px; net motion dx=-2.3, dy=-2.7; flags: none"
N1358063796,T0456,1358063796-0152,0.6408,3,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,596.08,940.31,10.82,3,0.00,3,10.82,9.31,27.94,1.16,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-2.3, dy=-2.7; flags: none"
N1358108118,T1442,1358108118-0783,0.6407,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,739.37,1016.34,9.62,3,0.00,3,9.62,8.73,26.18,1.10,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-69.3, dy=-13.7; flags: none"
N1358108287,T1442,1358108287-0625,0.6407,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,703.35,1019.96,8.30,3,0.00,3,8.30,7.95,23.84,1.04,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-69.3, dy=-13.7; flags: none"
N1358108796,T1442,1358108796-0393,0.6407,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,670.07,1002.64,9.82,3,0.00,3,9.82,9.19,27.56,1.07,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-69.3, dy=-13.7; flags: none"
N1358114418,T1631,1358114418-0619,0.6402,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,388.04,820.30,8.82,3,0.00,3,8.82,8.46,25.39,1.04,4.39,,"3 frame(s); median area 3.0 px; net motion dx=0.8, dy=-0.3; flags: none"
N1358114587,T1631,1358114587-1037,0.6402,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,412.96,871.65,8.39,3,0.00,3,8.39,8.08,24.23,1.04,4.39,,"3 frame(s); median area 3.0 px; net motion dx=0.8, dy=-0.3; flags: none"
N1358115096,T1631,1358115096-0481,0.6402,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,388.88,820.02,11.25,5,0.00,5,11.25,9.92,49.58,1.13,3.32,,"3 frame(s); median area 3.0 px; net motion dx=0.8, dy=-0.3; flags: none"
N1358117118,T1993,1358117118-0517,0.6401,3,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,452.23,991.40,9.39,10,0.00,10,9.39,8.64,86.39,1.09,2.38,,"3 frame(s); median area 4.0 px; net motion dx=6.5, dy=-43.4; flags: none"
N1358117287,T1993,1358117287-0429,0.6401,3,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,465.36,974.32,9.46,3,0.00,3,9.46,8.69,26.06,1.09,1.73,,"3 frame(s); median area 4.0 px; net motion dx=6.5, dy=-43.4; flags: none"
N1358117796,T1993,1358117796-0126,0.6401,3,24,co-iss-n1358117796,1358117796,2001-01-13T22:44:18.041,458.75,948.00,8.08,4,0.00,4,8.08,8.07,32.27,1.00,1.62,,"3 frame(s); median area 4.0 px; net motion dx=6.5, dy=-43.4; flags: none"
N1358108118,T1403,1358108118-0307,0.6394,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,615.08,953.36,9.62,3,0.00,3,9.62,8.86,26.59,1.08,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-28.6, dy=-4.0; flags: none"
N1358108287,T1403,1358108287-0337,0.6394,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,603.91,934.62,9.52,3,0.00,3,9.52,8.31,24.92,1.15,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-28.6, dy=-4.0; flags: none"
N1358108796,T1403,1358108796-0185,0.6394,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,586.44,949.34,12.26,8,0.00,8,12.26,9.33,74.65,1.31,5.79,,"3 frame(s); median area 3.0 px; net motion dx=-28.6, dy=-4.0; flags: none"
N1358108118,T1413,1358108118-0384,0.6392,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,580.71,969.35,9.62,3,0.00,3,9.62,8.94,26.81,1.08,1.73,,"3 frame(s); median area 3.0 px; net motion dx=7.3, dy=-21.6; flags: none"
N1358108287,T1413,1358108287-0397,0.6392,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,572.38,953.53,11.56,4,0.00,4,11.56,8.97,35.88,1.29,2.62,,"3 frame(s); median area 3.0 px; net motion dx=7.3, dy=-21.6; flags: none"
N1358108796,T1413,1358108796-0183,0.6392,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,588.05,947.71,10.02,3,0.00,3,10.02,8.78,26.34,1.14,1.73,,"3 frame(s); median area 3.0 px; net motion dx=7.3, dy=-21.6; flags: none"
N1358108118,T1443,1358108118-0795,0.6375,2,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,1012.26,1020.04,47.56,44,0.00,44,47.56,22.79,1002.65,2.09,4.15,,"2 frame(s); median area 32.5 px; net motion dx=0.1, dy=0.3; flags: none"
N1358108796,T1443,1358108796-0522,0.6375,2,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,1012.34,1020.37,23.12,21,0.00,21,23.12,14.23,298.73,1.63,3.31,,"2 frame(s); median area 32.5 px; net motion dx=0.1, dy=0.3; flags: none"
N1358105418,T1086,1358105418-1642,0.6365,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,986.87,896.39,10.50,5,0.00,5,10.50,8.97,44.86,1.17,2.86,,"3 frame(s); median area 5.0 px; net motion dx=-40.2, dy=-23.9; flags: none"
N1358105587,T1086,1358105587-1027,0.6365,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,990.16,870.81,10.03,5,0.00,5,10.03,8.66,43.32,1.16,1.62,,"3 frame(s); median area 5.0 px; net motion dx=-40.2, dy=-23.9; flags: none"
N1358106096,T1086,1358106096-1262,0.6365,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,946.65,872.47,12.56,7,0.00,7,12.56,10.27,71.86,1.22,1.96,,"3 frame(s); median area 5.0 px; net motion dx=-40.2, dy=-23.9; flags: none"
N1358063118,T0478,1358063118-0551,0.6357,3,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,579.94,989.92,11.67,11,0.00,11,11.67,9.30,102.33,1.25,1.38,,"3 frame(s); median area 7.0 px; net motion dx=6.8, dy=-21.2; flags: none"
N1358063287,T0478,1358063287-0529,0.6357,3,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,574.92,984.28,9.80,3,0.00,3,9.80,9.11,27.33,1.08,4.39,,"3 frame(s); median area 7.0 px; net motion dx=6.8, dy=-21.2; flags: none"
N1358063796,T0478,1358063796-0217,0.6357,3,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,586.71,968.72,8.27,7,0.00,7,8.27,8.14,56.97,1.02,1.91,,"3 frame(s); median area 7.0 px; net motion dx=6.8, dy=-21.2; flags: none"
N1358114418,T1688,1358114418-1931,0.6349,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,374.53,926.72,10.22,4,0.00,4,10.22,8.99,35.97,1.14,1.82,,"3 frame(s); median area 3.0 px; net motion dx=-0.4, dy=-103.0; flags: none"
N1358114587,T1688,1358114587-1091,0.6349,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,415.07,879.68,9.56,3,0.00,3,9.56,8.32,24.97,1.15,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-0.4, dy=-103.0; flags: none"
N1358115096,T1688,1358115096-0523,0.6349,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,374.09,823.70,11.25,3,0.00,3,11.25,9.50,28.49,1.18,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-0.4, dy=-103.0; flags: none"
N1358117118,T1976,1358117118-0272,0.6349,3,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,572.27,942.45,18.60,3,0.00,3,18.60,13.93,41.80,1.34,1.73,,"3 frame(s); median area 4.0 px; net motion dx=17.0, dy=38.4; flags: none"
N1358117287,T1976,1358117287-0622,0.6349,3,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,589.83,1017.33,24.51,9,0.00,9,24.51,13.58,122.25,1.80,3.21,,"3 frame(s); median area 4.0 px; net motion dx=17.0, dy=38.4; flags: none"
N1358117796,T1976,1358117796-0182,0.6349,3,24,co-iss-n1358117796,1358117796,2001-01-13T22:44:18.041,589.24,980.88,15.81,4,0.00,4,15.81,11.82,47.29,1.34,1.63,,"3 frame(s); median area 4.0 px; net motion dx=17.0, dy=38.4; flags: none"
N1358114418,T1718,1358114418-2946,0.6316,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,320.80,1012.36,12.19,8,0.00,8,12.19,9.11,72.90,1.34,2.00,,"3 frame(s); median area 3.0 px; net motion dx=45.3, dy=-126.0; flags: none"
N1358114587,T1718,1358114587-1423,0.6316,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,365.00,963.71,10.74,3,0.00,3,10.74,8.47,25.41,1.27,4.39,,"3 frame(s); median area 3.0 px; net motion dx=45.3, dy=-126.0; flags: none"
N1358115096,T1718,1358115096-1468,0.6316,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,366.11,886.34,9.88,3,0.00,3,9.88,8.58,25.75,1.15,1.73,,"3 frame(s); median area 3.0 px; net motion dx=45.3, dy=-126.0; flags: none"
N1358108118,T1390,1358108118-0190,0.6310,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,316.44,722.86,17.44,4,0.00,4,17.44,13.08,52.33,1.33,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-18.3, dy=54.6; flags: none"
N1358108287,T1390,1358108287-0248,0.6310,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,280.60,795.46,50.30,3,0.00,3,50.30,36.71,110.14,1.37,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-18.3, dy=54.6; flags: none"
N1358108796,T1390,1358108796-0159,0.6310,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,298.17,777.47,32.72,8,0.00,8,32.72,18.23,145.83,1.79,4.71,,"3 frame(s); median area 4.0 px; net motion dx=-18.3, dy=54.6; flags: none"
N1358117118,T1974,1358117118-0252,0.6306,3,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,437.11,938.93,13.10,7,0.00,7,13.10,10.42,72.95,1.26,1.93,,"3 frame(s); median area 7.0 px; net motion dx=-2.5, dy=21.8; flags: none"
N1358117287,T1974,1358117287-0354,0.6306,3,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,429.21,939.49,9.86,7,0.00,7,9.86,8.56,59.93,1.15,3.15,,"3 frame(s); median area 7.0 px; net motion dx=-2.5, dy=21.8; flags: none"
N1358117796,T1974,1358117796-0141,0.6306,3,24,co-iss-n1358117796,1358117796,2001-01-13T22:44:18.041,434.61,960.76,10.09,8,0.00,8,10.09,8.59,68.76,1.17,3.75,,"3 frame(s); median area 7.0 px; net motion dx=-2.5, dy=21.8; flags: none"
N1358114418,T1660,1358114418-1044,0.6300,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,418.72,862.41,11.58,6,0.00,6,11.58,9.23,55.39,1.25,1.90,,"3 frame(s); median area 3.0 px; net motion dx=-1.7, dy=-68.1; flags: none"
N1358114587,T1660,1358114587-0712,0.6300,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,445.92,833.41,11.25,3,0.00,3,11.25,9.14,27.41,1.23,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-1.7, dy=-68.1; flags: none"
N1358115096,T1660,1358115096-0327,0.6300,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,417.03,794.32,11.25,3,0.00,3,11.25,9.40,28.19,1.20,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-1.7, dy=-68.1; flags: none"
N1358108118,T1425,1358108118-0578,0.6240,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,700.43,997.56,9.62,5,0.00,5,9.62,9.02,45.08,1.07,1.83,,"3 frame(s); median area 4.0 px; net motion dx=-44.5, dy=-0.9; flags: none"
N1358108287,T1425,1358108287-0464,0.6240,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,685.05,980.65,8.30,3,0.00,3,8.30,7.92,23.77,1.05,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-44.5, dy=-0.9; flags: none"
N1358108796,T1425,1358108796-0357,0.6240,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,655.95,996.67,9.82,4,0.00,4,9.82,8.13,32.50,1.21,1.17,,"3 frame(s); median area 4.0 px; net motion dx=-44.5, dy=-0.9; flags: none"
N1358108118,T1417,1358108118-0419,0.6237,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,658.38,975.34,9.62,9,0.00,9,9.62,8.45,76.07,1.14,2.27,,"3 frame(s); median area 3.0 px; net motion dx=-2.0, dy=15.0; flags: none"
N1358108287,T1417,1358108287-0462,0.6237,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,679.01,979.67,8.30,3,0.00,3,8.30,8.17,24.50,1.02,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-2.0, dy=15.0; flags: none"
N1358108796,T1417,1358108796-0323,0.6237,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,656.34,990.34,9.82,3,0.00,3,9.82,9.52,28.57,1.03,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-2.0, dy=15.0; flags: none"
N1358117118,T2021,1358117118-0768,0.6223,3,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,435.49,1018.50,9.39,4,0.00,4,9.39,8.74,34.97,1.07,2.24,,"3 frame(s); median area 4.0 px; net motion dx=22.0, dy=-58.6; flags: none"
N1358117287,T2021,1358117287-0460,0.6223,3,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,461.48,987.53,9.30,4,0.00,4,9.30,8.51,34.04,1.09,1.00,,"3 frame(s); median area 4.0 px; net motion dx=22.0, dy=-58.6; flags: none"
N1358117796,T2021,1358117796-0140,0.6223,3,24,co-iss-n1358117796,1358117796,2001-01-13T22:44:18.041,457.50,959.95,8.08,12,0.00,12,8.08,7.86,94.28,1.03,2.30,,"3 frame(s); median area 4.0 px; net motion dx=22.0, dy=-58.6; flags: none"
N1358063118,T0502,1358063118-0853,0.6211,3,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,746.67,1016.06,9.75,3,0.00,3,9.75,8.41,25.23,1.16,4.39,,"3 frame(s); median area 5.0 px; net motion dx=-37.1, dy=0.0; flags: none"
N1358063287,T0502,1358063287-0582,0.6211,3,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,737.40,1002.01,8.19,5,0.00,5,8.19,8.12,40.60,1.01,1.61,,"3 frame(s); median area 5.0 px; net motion dx=-37.1, dy=0.0; flags: none"
N1358063796,T0502,1358063796-0404,0.6211,3,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,709.53,1016.09,10.33,8,0.00,8,10.33,8.26,66.10,1.25,1.19,,"3 frame(s); median area 5.0 px; net motion dx=-37.1, dy=0.0; flags: none"
N1358105418,T1114,1358105418-2894,0.6211,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,716.39,1010.74,10.44,5,0.00,5,10.44,8.71,43.56,1.20,1.39,,"3 frame(s); median area 5.0 px; net motion dx=-48.7, dy=-105.9; flags: none"
N1358105587,T1114,1358105587-1536,0.6211,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,688.07,984.25,12.19,5,0.00,5,12.19,9.62,48.11,1.27,1.88,,"3 frame(s); median area 5.0 px; net motion dx=-48.7, dy=-105.9; flags: none"
N1358106096,T1114,1358106096-1915,0.6211,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,667.73,904.85,12.17,3,0.00,3,12.17,9.48,28.45,1.28,4.39,,"3 frame(s); median area 5.0 px; net motion dx=-48.7, dy=-105.9; flags: none"
N1358108118,T1433,1358108118-0683,0.6208,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,726.38,1007.99,9.62,5,0.00,5,9.62,9.13,45.65,1.05,1.61,,"3 frame(s); median area 5.0 px; net motion dx=-121.9, dy=-7.1; flags: none"
N1358108287,T1433,1358108287-0606,0.6208,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,683.69,1017.94,8.30,3,0.00,3,8.30,7.46,22.39,1.11,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-121.9, dy=-7.1; flags: none"
N1358108796,T1433,1358108796-0362,0.6208,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,604.53,1000.93,9.82,13,0.00,13,9.82,9.05,117.66,1.09,1.93,,"3 frame(s); median area 5.0 px; net motion dx=-121.9, dy=-7.1; flags: none"
N1358114418,T1722,1358114418-3021,0.6201,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,296.38,1018.93,10.27,3,0.00,3,10.27,9.08,27.25,1.13,1.73,,"3 frame(s); median area 3.0 px; net motion dx=26.6, dy=-114.6; flags: none"
N1358114587,T1722,1358114587-1467,0.6201,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,348.54,979.75,9.56,4,0.00,4,9.56,8.00,32.01,1.20,1.82,,"3 frame(s); median area 3.0 px; net motion dx=26.6, dy=-114.6; flags: none"
N1358115096,T1722,1358115096-1791,0.6201,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,323.00,904.37,9.39,3,0.00,3,9.39,8.47,25.40,1.11,1.73,,"3 frame(s); median area 3.0 px; net motion dx=26.6, dy=-114.6; flags: none"
